index,question,value,response,correct
175,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in tCO2eq?,42423.0,no answer in the response,False
176,Which company has the lowest energy consumption over the last 2 years among the following companies in GWh?,prosiebensat1-media,response too long,False
177,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,otc_su,otc_su,True
178,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"1890000.0, 31774.0",11228#10291,False
179,Which company has the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,vivendi,no answer in the response,False
180,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,heidelberg-materials,"heidelberg materials | step | output |
| 1 | single span |
| 2 | 35056#329775 |
| 3 | n.a. |
| 4 | heidelberg materials |
| 5 | none |

finally, present the final answer in the format: ""heidelberg materials | step | output |
| 1 | single span |
| 2 | heidelberg materials |
| 3 | n.a. |
| 4 | heidelberg materials |
| 5 | none |

",False
181,Which companies have the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,"vivendi, otc_adddf, munich-re","10291#33093#11228 |

| step | output |
| 1 | multiple spans |
| 2 | 10291#11228#33093 |
| 3 | n.a. |
| 4 | 10291#11228#33093 |
| 5 | none |

finally, present the final answer in the format: """,False
182,What are the top 3 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of m3?,"35.4, 8.2, 5.05",4.84016e+06#5.04914e+06#4.92448e+06,False
183,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_rwnef, otc_bayzf",nyse_az#otc_rwnef,False
184,What is the highest water consumption in the years 2023 and 2022 for the following companies in m3?,6780000.0,4.84016e+06#5.04914e+06,False
185,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in tons?,927880.0,11388#10007,False
186,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"61900000.0, 34510000.0",43664#33093,False
187,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,otc_bayzf,otc_adddf,False
188,Which companies have the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"vivendi, nyse_az, otc_rwnef","112228#138339#14221 |

| step | output |
| 1 | multiple spans |
| 2 | 112228#138339#14221 |
| 3 | n.a. |
| 4 | 112228#138339#14221 |
| 5 | none |

finally, present the final answer in the format: """,False
189,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,85.4,85.4#61.9,False
190,What is the smallest water consumption from 2022 to 2023 among the following companies in million cubic meters?,6.66,35.4,False
191,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"otc_bayzf, otc_adddf",otc_bayzf#otc_adddf,False
192,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"0.01, 0.2",14249#10841,False
193,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"0.0, 0.2",0.2#0.1,False
194,Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_rwnef, otc_bayzf",otc_rwnef#vivendi,False
195,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_esocf,otc_esocf,True
196,What are the 3 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,"168709.0, 770748.0, 9720000.0",463487#24.3#1321.5,False
197,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,"3193.0, 142457.0",0.2#0.1,False
198,What are the 2 highest amounts of non-hazardous waste produced in 2022 (sorted in descending order) among the following companies in tons?,"322000.0, 123311.0",128267#117607,False
199,What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,"30490.0, 37172.0",343556#142293,False
200,What are the 3 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"30490.0, 142293.0, 5100000.0",5128#343556#142293,False
201,Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"otc_rwnef, axa",vivendi#axa,False
202,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,22042.0,no answer in the response,False
203,Which company has the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tons CO2e?,otc_bayzf,otc_bayzf,True
204,Which companies have the top 2 lowest water consumption values (in ascending order) for the year 2023 among the following companies in millions of cu.m?,"otc_bamgf, otc_bayzf",otc_bayzf#otc_crerf,False
205,Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"nasdaq_dasty, otc_rwnef",otc_rwnef#otc_bayzf,False
206,What are the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,"10291.0, 21779.0, 33093.0",10291#33093#10841,False
207,What are the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"0.02, 0.11, 0.2",112228#138339#22042,False
208,Which company has the highest water consumption in the years 2023 and 2022 for the following companies in m3?,otc_bayzf,otc_bayzf#otc_bamgf,False
209,What are the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in TCO2eq?,"22042.0, 42423.0, 200000.0",45848#22042#14221,False
