index,question,value,response,correct
168,Which companies have the top 3 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in million kWh?,"prosiebensat1-media, otc_su, otc_dpsgy","<prosiebensat1-media>, <otc_su>, <otc_dpsgy>",False
169,What is the lowest energy consumption over the last 2 years among the following companies in GWh?,33.09,prosiebensat1-media,False
170,Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2-eq?,otc_bayzf,otc_bayzf,True
171,Which companies have the 2 highest amounts of non-hazardous waste produced in 2022 (sorted in descending order) among the following companies in tons?,"nyse_tte, otc_su","<otc_su>, <vivendi>",False
172,What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2eq?,"22042.0, 42423.0","<11228.0>, <138339.0>",False
173,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in MtCO2eq?,0.04,otc_rwnef,False
174,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2e?,85400000.0,munich-re,False
175,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in tCO2eq?,42423.0,oracle,False
176,Which company has the lowest energy consumption over the last 2 years among the following companies in GWh?,prosiebensat1-media,prosiebensat1-media,True
177,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,otc_su,deutsche-telekom-ag,False
178,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"1890000.0, 31774.0","<otc_bayzf>, <vivendi>, <unnamed: 2>",False
179,Which company has the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,vivendi,vivendi,True
180,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,heidelberg-materials,heidelberg-materials,True
181,Which companies have the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,"vivendi, otc_adddf, munich-re","<otc dddf>, <munich-re>, <vivendi>",False
182,What are the top 3 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of m3?,"35.4, 8.2, 5.05","<otc_bamgf>, <otc_esocf>, <otc_crerf>",False
183,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_rwnef, otc_bayzf","<otc_rwnef>, <otc_bayzf>",False
184,What is the highest water consumption in the years 2023 and 2022 for the following companies in m3?,6780000.0,"<otc_bayzf>, <otc_bamgf>, <munich-re>",False
185,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in tons?,927880.0,otc_crerf,False
186,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"61900000.0, 34510000.0","<munich-re>, <otc_rwnef>",False
187,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,otc_bayzf,axa,False
188,Which companies have the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"vivendi, nyse_az, otc_rwnef","<otc_rwnef>, <vivendi>, <otc_rwnef>",False
189,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,85.4,otc_rwnef,False
190,What is the smallest water consumption from 2022 to 2023 among the following companies in million cubic meters?,6.66,otc_crerf,False
191,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"otc_bayzf, otc_adddf","<otc_bayzf>, <munich-re>, <otc_adddf>",False
192,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"0.01, 0.2","<14249.0>, <18310.0>",False
193,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"0.0, 0.2","<1.1>, <1.05>",False
194,Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_rwnef, otc_bayzf","<otc_rwnef>, <vivendi>",False
195,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_esocf,otc_bayzf,False
196,What are the 3 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,"168709.0, 770748.0, 9720000.0","<179523.0>, <176510.0>, <168709.0>",False
197,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,"3193.0, 142457.0","<2.0>, <2.0>",False
198,What are the 2 highest amounts of non-hazardous waste produced in 2022 (sorted in descending order) among the following companies in tons?,"322000.0, 123311.0","<otc_su>, <vivendi>",False
199,What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,"30490.0, 37172.0","<oracle>, <axa>",False
200,What are the 3 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"30490.0, 142293.0, 5100000.0","<142293.0>, <142457.0>, <13354.0>",False
201,Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"otc_rwnef, axa","<vivendi>, <axa>",False
202,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,22042.0,axa,False
203,Which company has the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tons CO2e?,otc_bayzf,otc_bayzf,True
204,Which companies have the top 2 lowest water consumption values (in ascending order) for the year 2023 among the following companies in millions of cu.m?,"otc_bamgf, otc_bayzf","<otc_bayzf>, <otc_crerf>",False
205,Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"nasdaq_dasty, otc_rwnef","<otc_bayzf>, <otc_rwnef>",False
206,What are the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,"10291.0, 21779.0, 33093.0","<10291.0>, <11228.0>, <10752.0>",False
207,What are the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"0.02, 0.11, 0.2","<138339.0>, <112228.0>, <10291.0>",False
208,Which company has the highest water consumption in the years 2023 and 2022 for the following companies in m3?,otc_bayzf,otc_bayzf,True
209,What are the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in TCO2eq?,"22042.0, 42423.0, 200000.0","<14221.0>, <19496.0>, <22042.0>",False
