Unnamed: 0,pdf name,page nbr,table nbr,answer_value,answer_company,unit,years,question,question_type_ext,gri,value
86,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['141', '84', '63', '137', '46']","['0', '0', '0', '0', '0']",[0.   0.02],"['NASDAQ_DASTY', 'OTC_ADDDF']",Million metric tons of CO2 equivalents,[2023],What are the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"0.0, 0.02"
87,"['OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['310', '46', '374', '47', '64']","['1', '0', '0', '1', '0']",[ 33.09 250.92],"['prosiebensat1-media', 'munich-re']",GWh,[2023],What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,rank,302,"33.09, 250.92"
89,"['NASDAQ_DASTY_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'munich-re_2023']","['141', '137', '79', '179', '46']","['0', '0', '0', '0', '0']",[4.1780e+03 2.1598e+04 3.3093e+04 3.4510e+07 6.1900e+07],"['NASDAQ_DASTY', 'axa', 'munich-re', 'OTC_ESOCF', 'OTC_RWNEF']",tCO2e,[2023],What are the 5 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"4178.0, 21598.0, 33093.0, 34510000.0, 61900000.0"
90,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['60', '84', '137', '179', '105']","['0', '0', '0', '0', '0']",[ 19496.  30490.  37172. 142293.],"['vivendi', 'NYSE_AZ', 'axa', 'OTC_ADDDF']",TCO2eq,[2022],What are the 4 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"19496.0, 30490.0, 37172.0, 142293.0"
92,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '84', '63', '79', '46']","['0', '0', '0', '0', '0']",[1110000.  200000.  142457.],"['OTC_BAYZF', 'OTC_RWNEF', 'OTC_ADDDF']",tCO2-eq,[2023],What are the 3 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,rank,305,"1110000.0, 200000.0, 142457.0"
93,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ADDDF_2023', 'munich-re_2023', 'vivendi_2023']","['141', '60', '84', '46', '105']","['0', '0', '0', '0', '0']",7635784.0,['OTC_ADDDF'],tCO2e,[2022],Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2e?,sup,305,OTC_ADDDF
95,"['OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['310', '46', '374', '47', '64']","['1', '0', '0', '1', '0']",347068.0,['heidelberg-materials'],TJ,"[2023, 2022]",What is the highest energy consumed in the last 2 years among the following companies in TJ?,sup,302,347068.0
96,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'prosiebensat1-media_2023']","['117', '3', '310', '46', '64']","['0', '0', '1', '0', '0']",35056.0,['OTC_DPSGY'],GWh,"[2023, 2022]",What is the highest energy consumed in the last 2 years among the following companies in GWh?,sup,302,35056.0
97,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['141', '84', '63', '137', '46']","['0', '0', '0', '0', '0']",[0.   0.02],"['NASDAQ_DASTY', 'OTC_ADDDF']",Million metric tons of CO2 equivalents,[2023],Which companies have the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"NASDAQ_DASTY, OTC_ADDDF"
98,"['NASDAQ_DASTY_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['117', '310', '46', '374', '64']","['0', '1', '0', '0', '0']",[9.160424e+07 1.224100e+07 1.124327e+06 7.121800e+04 3.309000e+04],"['heidelberg-materials', 'deutsche-telekom-ag', 'OTC_SU', 'NASDAQ_DASTY', 'prosiebensat1-media']",MWh,[2023],Which companies have the top 5 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,rank,302,"heidelberg-materials, deutsche-telekom-ag, OTC_SU, NASDAQ_DASTY, prosiebensat1-media"
99,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '132', '72', '139', '47']","['0', '0', '0', '0', '0']",[35.4   8.2   6.78  5.05],"['OTC_ESOCF', 'OTC_CRERF', 'OTC_BAYZF', 'OTC_BAMGF']",millions of cu.m,[2023],Which companies have the top 4 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of cu.m?,rank,303,"OTC_ESOCF, OTC_CRERF, OTC_BAYZF, OTC_BAMGF"
101,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['84', '63', '137', '179', '105']","['0', '0', '0', '0', '0']",[5100000. 1120000.  142293.   37172.   19496.],"['OTC_ESOCF', 'OTC_BAYZF', 'OTC_ADDDF', 'axa', 'vivendi']",tons CO2e,[2022],Which companies have the 5 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,rank,305,"OTC_ESOCF, OTC_BAYZF, OTC_ADDDF, axa, vivendi"
102,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[3280000.  200000.  112228.   42423.   22042.],"['OTC_ESOCF', 'OTC_RWNEF', 'NYSE_AZ', 'axa', 'vivendi']",tCO2e,[2023],Which companies have the 5 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,rank,305,"OTC_ESOCF, OTC_RWNEF, NYSE_AZ, axa, vivendi"
103,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",0.02,['vivendi'],million mt CO2e,"[2023, 2022]",What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in million mt CO2e?,sup,305,0.02
104,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['141', '60', '63', '79', '105']","['0', '0', '0', '0', '0']",21600000.0,['OTC_RWNEF'],tCO2e,[2023],What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,sup,305,21600000.0
105,"['NYSE_TTE_2023', 'OTC_BAMGF_2023', 'OTC_CRERF_2023', 'OTC_SU_2023', 'heidelberg-materials_2023']","['387', '311', '79', '309', '358']","['3', '0', '0', '0', '0']",953.1,['heidelberg-materials'],kt,"[2023, 2022]",Which company has the highest amount of waste generated in the years 2023 and 2022 among the following companies in kt?,sup,306,heidelberg-materials
106,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[22042. 42423.],"['vivendi', 'axa']",TCO2eq,[2023],Which companies have the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"vivendi, axa"
107,"['NYSE_TTE_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['381', '310', '46', '47', '64']","['0', '1', '0', '1', '0']",[3.309000e+04 2.509160e+05 1.124327e+06 1.224100e+07 1.570000e+08],"['prosiebensat1-media', 'munich-re', 'OTC_SU', 'deutsche-telekom-ag', 'NYSE_TTE']",MWh,[2023],Which companies have the top 5 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,rank,302,"prosiebensat1-media, munich-re, OTC_SU, deutsche-telekom-ag, NYSE_TTE"
108,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023', 'vivendi_2023']","['84', '63', '79', '46', '105']","['0', '0', '0', '0', '0']",[ 770748. 3130824. 7635784. 9720000.],"['vivendi', 'munich-re', 'OTC_ADDDF', 'OTC_BAYZF']",tons CO2e,[2022],Which companies have the 4 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,rank,305,"vivendi, munich-re, OTC_ADDDF, OTC_BAYZF"
110,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'prosiebensat1-media_2023']","['117', '381', '3', '46', '64']","['0', '0', '0', '0', '0']",82766.0,['NASDAQ_DASTY'],,"[2023, 2022]",Which company has the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,NASDAQ_DASTY
111,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '84', '63', '79', '46']","['0', '0', '0', '0', '0']",[1.11 0.2  0.14],"['OTC_BAYZF', 'OTC_RWNEF', 'OTC_ADDDF']",Million metric tons of CO2 equivalents,[2023],What are the 3 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"1.11, 0.2, 0.14"
112,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['84', '63', '137', '179', '105']","['0', '0', '0', '0', '0']",[5100000. 1120000.  142293.   37172.   19496.],"['OTC_ESOCF', 'OTC_BAYZF', 'OTC_ADDDF', 'axa', 'vivendi']",tons CO2e,[2022],What are the 5 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,rank,305,"5100000.0, 1120000.0, 142293.0, 37172.0, 19496.0"
113,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023']","['117', '381', '310', '46', '374']","['0', '0', '1', '0', '0']",[ 0.07  1.12 12.24],"['NASDAQ_DASTY', 'OTC_SU', 'deutsche-telekom-ag']",TWh,[2023],What are the top 3 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in TWh?,rank,302,"0.07, 1.12, 12.24"
114,"['NYSE_TTE_2023', 'OTC_DPSGY_2023', 'heidelberg-materials_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['381', '3', '374', '47', '64']","['0', '0', '0', '1', '0']",33.09,['prosiebensat1-media'],million kWh,"[2023, 2022]",Which company has the lowest energy consumption over the last 2 years among the following companies in million kWh?,sup,302,prosiebensat1-media
115,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '132', '72', '139', '47']","['0', '0', '0', '0', '0']",[35.4   8.2   6.78  5.05],"['OTC_ESOCF', 'OTC_CRERF', 'OTC_BAYZF', 'OTC_BAMGF']",millions of cu.m,[2023],What are the top 4 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of cu.m?,rank,303,"35.4, 8.2, 6.78, 5.05"
117,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'munich-re_2023']","['117', '381', '3', '46', '47']","['0', '0', '0', '0', '1']",166000.0,['NYSE_TTE'],million kWh,"[2023, 2022]",Which company has the highest energy consumed in the last 2 years among the following companies in million kWh?,sup,302,NYSE_TTE
120,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '132', '72', '139', '47']","['0', '0', '0', '0', '0']",45.2,['OTC_ESOCF'],millions of cu.m,"[2023, 2022]",What is the highest water consumption in the years 2023 and 2022 for the following companies in millions of cu.m?,sup,303,45.2
121,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '84', '63', '79', '46']","['0', '0', '0', '0', '0']",[0.   0.01 0.14 0.2  1.11],"['NASDAQ_DASTY', 'munich-re', 'OTC_ADDDF', 'OTC_RWNEF', 'OTC_BAYZF']",Million metric tons of CO2 equivalents,[2023],What are the 5 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"0.0, 0.01, 0.14, 0.2, 1.11"
122,"['NASDAQ_DASTY_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023']","['117', '310', '46', '374', '47']","['0', '1', '0', '0', '1']",96407854.9,['heidelberg-materials'],MWh,"[2023, 2022]",What is the highest energy consumed in the last 2 years among the following companies in MWh?,sup,302,96407854.9
123,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'axa_2023', 'vivendi_2023']","['60', '84', '63', '179', '105']","['0', '0', '0', '0', '0']",[1.12 0.14],"['OTC_BAYZF', 'OTC_ADDDF']",Million metric tons of CO2 equivalents,[2022],What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"1.12, 0.14"
125,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'vivendi_2023']","['60', '84', '63', '137', '105']","['0', '0', '0', '0', '0']",[0.02 0.03],"['vivendi', 'NYSE_AZ']",MtCO2eq,[2022],What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"0.02, 0.03"
126,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023', 'vivendi_2023']","['141', '60', '84', '137', '105']","['0', '0', '0', '0', '0']",56530000.0,['OTC_ESOCF'],TCO2eq,[2023],Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in TCO2eq?,sup,305,OTC_ESOCF
127,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_RWNEF_2023', 'munich-re_2023', 'vivendi_2023']","['60', '84', '79', '46', '105']","['0', '0', '0', '0', '0']",23800000.0,['OTC_RWNEF'],tCO2e,[2022],What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2e?,sup,305,23800000.0
128,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['60', '84', '63', '137', '46']","['0', '0', '0', '0', '0']",[0.09 3.13 7.64],"['NYSE_AZ', 'munich-re', 'OTC_ADDDF']",MtCO2eq,[2022],Which companies have the 3 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"NYSE_AZ, munich-re, OTC_ADDDF"
129,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'axa_2023', 'munich-re_2023']","['141', '84', '63', '179', '46']","['0', '0', '0', '0', '0']",[1890000.   33093.   21779.   21598.],"['OTC_BAYZF', 'munich-re', 'OTC_ADDDF', 'axa']",tCO2-eq,[2023],What are the 4 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,rank,305,"1890000.0, 33093.0, 21779.0, 21598.0"
130,"['NYSE_AZ_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['60', '63', '137', '179', '105']","['0', '0', '0', '0', '0']",[  19496.   30490.   37172. 1120000. 5100000.],"['vivendi', 'NYSE_AZ', 'axa', 'OTC_BAYZF', 'OTC_ESOCF']",tCO2e,[2022],What are the 5 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"19496.0, 30490.0, 37172.0, 1120000.0, 5100000.0"
131,"['NYSE_TTE_2023', 'OTC_BAMGF_2023', 'OTC_CRERF_2023', 'heidelberg-materials_2023', 'vivendi_2023']","['387', '311', '79', '358', '140']","['3', '0', '0', '0', '0']",953100.0,['heidelberg-materials'],t,"[2023, 2022]",What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in t?,sup,306,953100.0
132,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '132', '72', '139', '47']","['0', '0', '0', '0', '0']",45200000.0,['OTC_ESOCF'],m3,"[2023, 2022]",What is the highest water consumption in the years 2023 and 2022 for the following companies in m3?,sup,303,45200000.0
133,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023', 'munich-re_2023', 'vivendi_2023']","['141', '84', '137', '46', '105']","['0', '0', '0', '0', '0']",[3.4510e+07 3.3093e+04 2.1779e+04 1.0291e+04 4.1780e+03],"['OTC_ESOCF', 'munich-re', 'OTC_ADDDF', 'vivendi', 'NASDAQ_DASTY']",TCO2eq,[2023],What are the 5 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"34510000.0, 33093.0, 21779.0, 10291.0, 4178.0"
135,"['OTC_ADDDF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'munich-re_2023', 'vivendi_2023']","['84', '79', '179', '46', '105']","['0', '0', '0', '0', '0']",[6.1900e+07 3.3093e+04],"['OTC_RWNEF', 'munich-re']",tCO2eq,[2023],What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,rank,305,"61900000.0, 33093.0"
136,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_SU_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['117', '381', '310', '47', '64']","['0', '0', '1', '1', '0']",[1.570000e+08 1.124327e+06 2.509160e+05 7.121800e+04 3.309000e+04],"['NYSE_TTE', 'OTC_SU', 'munich-re', 'NASDAQ_DASTY', 'prosiebensat1-media']",MWh,[2023],Which companies have the top 5 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,rank,302,"NYSE_TTE, OTC_SU, munich-re, NASDAQ_DASTY, prosiebensat1-media"
137,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '84', '63', '79', '46']","['0', '0', '0', '0', '0']",[1.11 0.2  0.14 0.01 0.  ],"['OTC_BAYZF', 'OTC_RWNEF', 'OTC_ADDDF', 'munich-re', 'NASDAQ_DASTY']",million mt CO2e,[2023],Which companies have the 5 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,rank,305,"OTC_BAYZF, OTC_RWNEF, OTC_ADDDF, munich-re, NASDAQ_DASTY"
138,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['117', '3', '310', '374', '64']","['0', '0', '1', '0', '0']",[33090. 71218.],"['prosiebensat1-media', 'NASDAQ_DASTY']",MWh,[2023],Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,rank,302,"prosiebensat1-media, NASDAQ_DASTY"
139,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'axa_2023', 'vivendi_2023']","['60', '84', '63', '179', '105']","['0', '0', '0', '0', '0']",[1.12 0.14],"['OTC_BAYZF', 'OTC_ADDDF']",Million metric tons of CO2 equivalents,[2022],Which companies have the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"OTC_BAYZF, OTC_ADDDF"
141,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ADDDF_2023', 'munich-re_2023', 'vivendi_2023']","['141', '60', '84', '46', '105']","['0', '0', '0', '0', '0']",7635784.0,['OTC_ADDDF'],tCO2e,[2022],What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2e?,sup,305,7635784.0
142,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_RWNEF_2023', 'munich-re_2023', 'vivendi_2023']","['60', '84', '79', '46', '105']","['0', '0', '0', '0', '0']",23800000.0,['OTC_RWNEF'],tCO2e,[2022],Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2e?,sup,305,OTC_RWNEF
143,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'munich-re_2023']","['141', '84', '79', '179', '46']","['0', '0', '0', '0', '0']",[0.00e+00 2.00e-02 2.00e-02 3.00e-02 6.19e+01],"['NASDAQ_DASTY', 'axa', 'OTC_ADDDF', 'munich-re', 'OTC_RWNEF']",million mt CO2e,[2023],Which companies have the 5 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"NASDAQ_DASTY, axa, OTC_ADDDF, munich-re, OTC_RWNEF"
144,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['117', '3', '310', '374', '64']","['0', '0', '1', '0', '0']",[33090. 71218.],"['prosiebensat1-media', 'NASDAQ_DASTY']",MWh,[2023],What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,rank,302,"33090.0, 71218.0"
145,"['NYSE_AZ_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['60', '63', '137', '79', '105']","['0', '0', '0', '0', '0']",[71040000. 23800000.],"['OTC_ESOCF', 'OTC_RWNEF']",tCO2e,[2022],Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,rank,305,"OTC_ESOCF, OTC_RWNEF"
146,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'deutsche-telekom-ag_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['117', '381', '46', '47', '64']","['0', '0', '0', '1', '0']",[1.57000e+08 1.22410e+07 2.50916e+05 7.12180e+04],"['NYSE_TTE', 'deutsche-telekom-ag', 'munich-re', 'NASDAQ_DASTY']",MWh,[2023],What are the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,rank,302,"157000000.0, 12241000.0, 250916.0, 71218.0"
147,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[3.28 0.2  0.11 0.04],"['OTC_ESOCF', 'OTC_RWNEF', 'NYSE_AZ', 'axa']",MtCO2eq,[2023],Which companies have the 4 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in MtCO2eq?,rank,305,"OTC_ESOCF, OTC_RWNEF, NYSE_AZ, axa"
148,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['141', '63', '137', '79', '105']","['0', '0', '0', '0', '0']",71.04,['OTC_ESOCF'],Million metric tons of CO2 equivalents,[2022],Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in Million metric tons of CO2 equivalents?,sup,305,OTC_ESOCF
149,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_SU_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['117', '381', '310', '47', '64']","['0', '0', '1', '1', '0']",[1.570000e+08 1.124327e+06 2.509160e+05 7.121800e+04 3.309000e+04],"['NYSE_TTE', 'OTC_SU', 'munich-re', 'NASDAQ_DASTY', 'prosiebensat1-media']",MWh,[2023],What are the top 5 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,rank,302,"157000000.0, 1124327.0, 250916.0, 71218.0, 33090.0"
150,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '84', '63', '79', '46']","['0', '0', '0', '0', '0']",[1.11 0.2  0.14 0.01],"['OTC_BAYZF', 'OTC_RWNEF', 'OTC_ADDDF', 'munich-re']",Million metric tons of CO2 equivalents,[2023],Which companies have the 4 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"OTC_BAYZF, OTC_RWNEF, OTC_ADDDF, munich-re"
151,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '84', '63', '79', '46']","['0', '0', '0', '0', '0']",[0.   0.01],"['NASDAQ_DASTY', 'munich-re']",Million metric tons of CO2 equivalents,[2023],What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"0.0, 0.01"
152,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'prosiebensat1-media_2023']","['117', '3', '310', '46', '64']","['0', '0', '1', '0', '0']",35056.0,['OTC_DPSGY'],GWh,"[2023, 2022]",Which company has the highest energy consumed in the last 2 years among the following companies in GWh?,sup,302,OTC_DPSGY
153,"['NYSE_AZ_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['60', '63', '137', '179', '105']","['0', '0', '0', '0', '0']",5.1,['OTC_ESOCF'],Million metric tons of CO2 equivalents,[2022],What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in Million metric tons of CO2 equivalents?,sup,305,5.1
154,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'axa_2023', 'munich-re_2023', 'vivendi_2023']","['60', '84', '179', '46', '105']","['0', '0', '0', '0', '0']",43664.0,['munich-re'],tons CO2e,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,sup,305,43664.0
155,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['60', '84', '137', '179', '105']","['0', '0', '0', '0', '0']",[ 19496.  30490.  37172. 142293.],"['vivendi', 'NYSE_AZ', 'axa', 'OTC_ADDDF']",TCO2eq,[2022],Which companies have the 4 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"vivendi, NYSE_AZ, axa, OTC_ADDDF"
