index,question,value,response,correct
160,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2e?,5100000.0, 142293.00,False
161,What are the 5 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"0.02, 0.04, 0.11, 0.2, 3.28"," 0.20, 3.28, 22042.00, 42423.00, 112228.00",False
162,What are the 5 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2eq?,"5100000.0, 1120000.0, 142293.0, 37172.0, 30490.0"," 142293.00, 59232.00, 30490.00, 5100.00, 1120.00",False
163,What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"3.28, 0.2"," 112228.00, 65470.00.",False
164,Which company has the highest amount of waste generated in the years 2023 and 2022 among the following companies in t?,heidelberg-materials, otc_bamgf,False
165,What are the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,"21598.0, 21779.0, 31774.0"," 21598.00, 21779.00, 31774.00",True
166,Which companies have the 3 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"otc_esocf, otc_bayzf, otc_adddf"," otc_adddf, nyse_az, vivendi",False
167,What are the top 5 lowest water consumption values (in ascending order) for the year 2023 among the following companies in million cubic meters?,"0.43, 5.05, 6.78, 8.2, 35.4"," 0.01, 0.01, 0.04, 0.43, 5.05",False
168,What is the largest energy consumption from 2022 to 2023 among the following companies?,347068.0, 132530.00,False
169,Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"otc_bayzf, otc_adddf"," otc_adddf, vivendi",False
170,Which companies have the 5 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"otc_esocf, munich-re, otc_adddf, vivendi, nasdaq_dasty"," otc_esocf, munich-re, otc_adddf, vivendi, nasdaq_dasty",True
171,What is the lowest energy consumption over the last 2 years among the following companies in MWh?,33090.0, 33.09,False
172,Which companies have the 3 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,"otc_esocf, otc_rwnef, nyse_az"," nyse_az, axa, vivendi",False
173,What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in Million metric tons of CO2 equivalents?,4.51, 7929.00,False
