index,question,value,response,correct
187,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in tCO2e?,42423.0,axa,False
188,What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,"142457.0, 1110000.0","<1.11>, <1.07>",False
189,What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,"30490.0, 142293.0","<142293.0>, <142457.0>",False
190,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in GWh?,"prosiebensat1-media, deutsche-telekom-ag","<prosiebensat1-media>, <deutsche-telekom-ag>",False
191,Which company has the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in million mt CO2e?,otc_rwnef,770748.0,False
192,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,"otc_adddf, nasdaq_dasty","<otc_adddf>, <own retail stores>",False
193,Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"otc_rwnef, vivendi","<vivendi>, <otc_rwnef>",False
194,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in TWh?,"nyse_tte, munich-re","<munich re>, <berlin lichtenberg>",False
195,Which company has the highest energy consumed in the last 4 years among the following companies in TWh?,nyse_tte,deutsche-telekom-ag,False
196,Which companies have the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,"deutsche-telekom-ag, prosiebensat1-media","<prosiebensat1-media>, <deutsche-telekom-ag>",False
197,Which companies have the 2 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,"axa, otc_rwnef","<axa>, <ota",False
198,What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in Million metric tons of CO2 equivalents?,9.18,otc_adddf,False
199,What are the top 2 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in MWh?,"250916, 12241000","<munich re>, <deutsche-telekom-ag>",False
200,What are the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in TWh?,"157.0, 0.25","<153307.0>, <102313.0>",False
201,What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in kt?,953.1,carrefour,False
202,What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,"7635784.0, 92467.0","<otc_adddf>, <purchased goods and services>, <upstream transportation and distribution>",False
203,Which company has the lowest energy consumption over the last 4 years among the following companies in MWh?,otc_su,deutsche-telekom-ag,False
204,What are the top 2 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of cu.m?,"35.4, 8.2","<otc_esocf>, <otc_crerf>",False
205,What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in TCO2eq?,1120000.0,19496.0,False
206,What is the highest water consumption in the years 2023 and 2022 for the following companies in m3?,45200000.0,"<otc_bamgf>, <otc_esocf>",False
207,What are the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,"92467.0, 9720000.0","<9.72>, <9.18>",False
208,What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,85.4,otc_rwnef: 85.4,False
209,What are the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,"157000000.0, 1124327.0","<otc_su>, <ogf>",False
210,What are the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,"142457.0, 3193.0","<otc_adddf>, <own retail stores>",False
211,What are the top 2 lowest water consumption values (in ascending order) for the year 2023 among the following companies in m3?,"5049144.0, 8200000.0","<otc_bamgf>, <otc_crerf>",False
212,What are the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"0.2, 0.14","<142457.0>, <142293.0>",False
213,Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2-eq?,otc_bayzf,otc_bayzf,True
214,What are the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,"12241.0, 33.09","<prosiebensat1-media>, <deutsche-telekom-ag>",False
215,What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,"770748.0, 168709.0","<vivendi>, <nasdaq_dasty>",False
216,Which companies have the 2 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in million mt CO2e?,"nyse_az, otc_rwnef","<otc_rwnef>, <gross scope 1 ghg emissions>, <gross scope 2 ghg emissions>, <gross location-based scope 2 ghg emissions>",False
217,What is the largest energy consumption from 2022 to 2023 among the following companies?,35056,otc_dpsgy,False
218,Which companies have the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,"otc_bayzf, otc_esocf","<otc_esocf>, <otc_bayzf>",False
219,What are the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,"200000.0, 14249.0","<munich-re>, <otc_rwnef>",False
220,What is the smallest water consumption from 2022 to 2023 among the following companies in m3?,432730,munich-re,False
221,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2e?,7799933.0,munich-re,False
222,What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tons CO2e?,"142293.0, 19496.0","<vividi>, <otc_adddf>",False
223,Which company has the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2eq?,axa,axa,True
224,What are the 2 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,"37172.0, 30490.0","<axa:commercial real estate>, <axa:commercial real estate>",False
225,What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in MtCO2eq?,0.04,otc_esocf,False
226,What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tCO2-eq?,9720000.0,179523.0,False
227,Which company has the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in Million metric tons of CO2 equivalents?,otc_bayzf,otc_bayzf,True
228,Which companies have the top 2 lowest water consumption values (in ascending order) for the year 2023 among the following companies in m3?,"otc_bamgf, otc_crerf","<otc_crerf>, <otc_bamgf>",False
229,Which company has the largest energy consumption from 2022 to 2023 among the following companies?,otc_dpsgy,prosiebensat1-media,False
230,Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,"otc_rwnef, otc_adddf","<otc_rwnef>, <otc_adddf>",False
231,What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in MtCO2eq?,"34.51, 0.0","<otc_esocf>, <company name: otc_esocf>",False
232,What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,"112228.0, 22042.0","<vivendi>, <tco,eq>, <11228.0>",False
233,Which company has the highest amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,vivendi,otc:crerf,False
234,What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,"200000.0, 42423.0","<oracle>, <axa>",False
