index,question,value,response,correct
79,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,19.65,"11228#770748 | none |

### company name: vivendi

| tco,eq                              |   2022 |   2023 | (2023 vs 2022)   |
|:------------------------------------|-------:|-------:|:-----------------|
| scope 1                             |  11228 |  10291 | -8%              |
| scope 2 market-based                |  19496 |  14221 | -27%             |
| scope 2 location-based              |  22603 |  22042 | -2%              |
| total scopes 1 and 2 market-based   |  30724 |  24512 | -20%             |
| total scopes 1 and 2 location-based |  33831 |  32333 | -4%              |
| partial scope 3 (a)                 | 770748 | 735018 | -5%              |
| partial scope 3 restated (a) (b)    | 770748 | 735018 | 1.00%            |

company name: otc_bayzf

| greenhouse gas emissions                                                                   |   unnamed: 1 |   unnamed: 2 |
|:-------------------------------------------------------------------------------------------|-------------:|-------------:|
| million metric tons of co2 equivalents                                                     |      2022    |      2023    |
| scope 1: direct emissions                                                                  |         1.91 |         1.89 |
| scope 2: indirect emissions according to the market-based method                           |         1.12 |         1.11 |
| total greenhouse gas emissions according to the market-based method                        |         3.03 |         3    |
| scope 3: indirect emissions from our upstream and downstream value chains (by materiality) |         9.72 |         9.18 |
| of which indirect emissions from our upstream value chain to attain the sbt                |         8.98 |         8.44 |

company name: nasdaq_dasty

| unnamed: 0                                                                  | 2023                                                    | 2023.1   | unnamed: 3   | unnamed: 4   | unnamed: 5   | unnamed: 6       |
|:----------------------------------------------------------------------------|:--------------------------------------------------------|:---------|:-------------|:-------------|:-------------|:-----------------|
| nan                                                                         | workforce in-scope™                                     | value    | 2022         | 2021         | 2019         | target 2025-2027 |
| nan                                                                         | environment (sustainability accounting standards board) | nan      | nan          | nan          | nan          | nan              |
| carbon intensity — in tco₂-eq                                               | 98%                                                     | 8.1      | 8.2          | -            | 13.5         | nan              |
| scope 1 — in tco₂-eq                                                        | 87%                                                     | 4178     | 4476         | 3950         | 5403         | nan              |
| natural gas                                                                 | 87%                                                     | 644      | 821          | 748          | 825          | nan              |
| fuel                                                                        | 87%                                                     | 61       | 384          | 197          | -            | nan              |
| refrigerant                                                                 | 87%                                                     | 1222     | 522          | 1032         | 315          | nan              |
| company cars                                                                | 87%                                                     | 2251     | 2749         | 1972         | 4263         | (35%)            |
| scope 2 — in tco₂-eq                                                        | 100%                                                    | 3193     | 3324         | 12500        | 19695        | nan              |
| electricity (“market based”)                                                | 100%                                                    | 2808     | 2870         | 12029        | 19153        | nan              |
| electricity (“location based”)                                              | 100%                                                    | 21094    | 22929        | 21056        | 22338        | nan              |
| urban steam and cold                                                        | 87%                                                     | 384      | 455          | 472          | 542          | nan              |
| scope 3 — in tco₂-eq                                                        | 99%                                                     | 179523   | 168709       | 123269       | 206044       | nan              |
| business travel                                                             | 96%                                                     | 21012    | 21464        | 7367         | 50982        | nan              |
| employees’ commute                                                          | 99%                                                     | 16125    | 15792        | 4624         | 26613        | (",False
80,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"otc_rwnef, otc_bayzf",nyse_az#otc_rwnef,False
81,What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in tons?,132471.67,"18#26 |

the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in tons is: (18 + 26) / 2 |

",False
82,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,11.35,"20.4#22.7#20.4#22.7 | none |

### table
company name: deutsche-telekom-ag

| unnamed: 0                               |               | 2023   |    2022 | 2021   | 2020   | 2019   |
|:-----------------------------------------|:--------------|:-------|--------:|:-------|:-------|:-------|
| customer satisfaction (tri*m index)      |               | 76.2   |    76   | 73.4   | 72.2   | 67.3   |
| employee satisfaction (engagement score) |               | 76     |    78   | 77     | 4      | 4      |
| energy consumption                       | gwh           | 12241  | 13253   | 13323  | 12843  | 9324   |
| of which: excluding t-mobile us          | gwh           | 4567   |  4704   | na.    | na.    | na.    |
| co2 emissions (scope 1 and 2)            | kt co2e       | 217    |   233   | 247    | 2512   | 1797   |
| of which: excluding t-mobile us          | kt co2e       | 171    |   179   | na.    | na.    | na.    |
| fixed-network and mobile customers       |               |        |   nan   |        |        |        |
| mobile customers                         | millions      | 252.2  |   245.4 | 248.2  | 241.5  | 184    |
| fixed-network lines                      | millions      | 25.4   |    25.3 | 26.1   | 27.4   | 27.5   |
| broadband customers                      | millions      | 22     |    21.4 | 21.6   | 21.7   | 21     |
| systems solutions                        |               |        |   nan   |        |        |        |
| order entry                              | millions of € | 3628   |  3952   | 3876   | 4564   | 4740   |

company name: munich-re

| unnamed: 0                                 | 2023   | prev. year   | change   | 2023.1   | prev. year.1   | 2023.2        | prev. year.2   | change.1   |
|:-------------------------------------------|:-------|:-------------|:---------|:---------|:---------------|:--------------|:---------------|:-----------|
| natural gas                                | 108722 | 153307       | -29.1    | 43.3     | 48.9           | 2.5           | 3.7            | -31.4      |
| thereof natural gas for cogeneration       | 95188  | 126293       | -24.6    | 37.9     | 40.3           | 2.2           | 3.1            | -27.1      |
| electricity                                | 95108  | 102313       | -7       | 37.9     | 32.6           | 2.2           | 2.5            | -10.1      |
| thereof electricity from renewable sources | 86870  | 92518        | -6.1     | 34.6     | 29.5           | 2             | 2.2            | -9.2       |
| district heating                           | 41931  | 51638        | -18.8    | 16.7     | 16.5           | 1             | 1.2            | -21.5      |
| district cooling                           | 4283   | 5371         | -20.3    | 1.7      | 1.7            | 0.1           | 0.1            | -22.9      |
| liquid fuel for emergency power            | 872    | 1069         | -18.4    | 0.3      | 0.3            | 0             | 0              | -22.6      |
| total                                      | 250916 | 313698       | -20      | 100      | 100            | 5.9           | 7.6            | -22.7      |

### response
the answer is",False
83,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,13.55,1.00%,False
84,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in Million metric tons of CO2 equivalents?,otc_bayzf,otc_bayzf,True
85,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,10200000.0,5.41743e+06,False
86,What is the highest average energy consumed in the last 2 years among the following companies in MWh?,12747000.0,"12241#13253#13323#9324 |

the corresponding scale is: none |

",False
87,What are the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,"73.65, 1.9",85.4#61.9,False
88,What are the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"94006047.43, 282307.0",329775#347068,False
89,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,358.82,"85.4#23.8 |

### solution
 | company name | 2022 |
 |:-------------|:-------|
 | otc_rwnef | 85.4#23.8 |
 | otc_bayzf | 1.91#9.72 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.89#9.18 |
 | nasdaq_dasty | 1.",False
90,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in million mt CO2e?,otc_rwnef,munich-re,False
91,Which companies have the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2e?,"vivendi, munich-re, otc_bayzf",munich-re#vivendi#otc_bayzf,False
92,What are the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in million mt CO2e?,"0.01, 0.04, 73.65","10291#11228#12330 |

",False
93,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,17.8,"0.27#0.46 |

the corresponding scale is: none |

",False
94,What are the top 3 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in TJ?,"46580.4, 120042.0, 346689.67","329775#347068#363226 |

#### and its corresponding scale is: none",False
95,Which company has the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in million mt CO2e?,nasdaq_dasty,vivendi,False
96,Which company has the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,otc_su,response too long,False
97,What is the total energy consumption generated by the following companies in the last 2 years in GWh?,2956.57,33.09#33.26,False
98,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,2.89,response too long,False
99,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,otc_bamgf,otc_crerf,False
100,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in GWh?,"prosiebensat1-media, munich-re, otc_su","munich-re#prosiebensat1-media#otc_su |

| company name |
|:-------------|
| munich-re |
| prosiebensat1-media |
| otc_su |

| unnamed: 0 |

| 2023 |

| total energy consumption in gwh |

| 33.09 |

| 33.26 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.09 |

| 33.26 |

| 33.0",False
101,What is the lowest total energy consumption over the last 2 years among the following companies in MWh?,153984.0,"26199#30486 | none |

the value of ‘{scale}‘ can be one of the following: ‘none‘, ‘percent‘, ‘thousand‘, ‘million‘, or ‘billion‘. for non-numerical values, set the value of ‘{scale}‘ to ’none’. finally, present the final answer in the format of """,False
102,What are the top 3 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"80.6, 20.4, 0.91",45.2#35.4#12.2,False
103,What is the average percentage of hazardous waste generated in 2022 among the following companies?,14.5,"2 |

the average percentage of hazardous waste generated in 2022 among the following companies is 2.",False
104,What is the highest average energy consumed in the last 2 years among the following companies in TJ?,338421.5,"329775#347068 |

",False
105,What is the average percentage variation in energy consumption from 2023 to 2022 among the following companies?,7.0,"35056#34493#36.59#33.27 |

the average percentage variation in energy consumption from 2023 to 2022 is: (((33.27 - 36.59) / 36.59) + ((35056 - 34493) / 34493)) / 2 |

",False
106,Which company has the highest percentage of hazardous waste generated in 2023 among the following companies?,vivendi,heidelberg-materials,False
107,Which company has the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,otc_crerf,otc_bayzf,False
108,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tons?,heidelberg-materials,vivendi,False
109,What is the highest average energy consumed in the last 2 years among the following companies in million kWh?,34774.5,"12241#13253#9324#250916#2 |

the corresponding scale is: none |

",False
110,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in GWh?,"33.17, 282.31, 1162.8",4.53#4.43#8.59,False
111,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in Million metric tons of CO2 equivalents?,0.96,"228295#2022#126436 | none |

### | company name | 2022 | 2023 | +/- |
|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| axa | 228295#126436 | -102549 |

",False
112,What is the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,4.32,7.80%,False
113,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in Million metric tons of CO2 equivalents?,0.54,6.05905e+06,False
114,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,714.8,"476.5#953.1 |

the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt is 476.5#953.1 |",False
115,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2e?,540925.0,3086777,False
116,Which company has the lowest total energy consumption over the last 2 years among the following companies in MWh?,prosiebensat1-media,otc_su,False
117,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,53.27,33.09#22.19#33.26#21.99 |,False
118,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,61.05,"1.89#9.18 |

the corresponding scale is: none |

",False
119,Which company has the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,otc_su,"otc_su |

| company name: otc_su |

| gri                 | indicators                                                                                 | units                  | 2023   | 2022   | 2021   | 2020   |
|:--------------------|:-------------------------------------------------------------------------------------------|:-------|:-------|:-------|:-------|:-------|
| nan                 | estimated coverage (% waste generation)                                                    | %                      | 87%    | 86%    | 87%    | 90%    |
| 306-3               | total waste generated                                                                      | metric tons            | 124139 | 131402 | 136816 | 125292 |
| 306-3               | total waste generated/turnover                                                             | metric tons/ million € | 3.46   | 3.84   | 4.73   | 4.98   |
| 306-3, 306-4, 306-5 | non-hazardous waste generated                                                              | metric tons            | 116566 | 123311 | 128267 | 117607 |
| 306-3, 306-4, 306-5 | of which reused or recycled                                                                | metric tons            | 105593 | 111567 | 115550 | 113211 |
| 306-3, 306-4, 306-5 | of which incinerated with energy recovery                                                  | metric tons            | 6871   | 6719   | 6964   | na     |
| 306-5               | of which landfilled or incinerated without energy recovery                                 | metric tons            | 4102   | 5025   | 5753   | 4396   |
| 306-5               | non-hazardous waste reduction                                                              | metric tons            | 21098  | 11941  | 13667  | 7729   |
| 306-2               | share of non-hazardous waste recovered or reduced                                          | %                      | 97.0%  | 96.3%  | 95.9%  | 96.5%  |
| 306-3               | hazardous waste generated                                                                  | metric tons            | 7573   | 8091   | 8549   | 7685   |
| 306-5               | hazardous waste channeled according to schneider electric expectations                     | metric tons            | 7573   | 8091   | 8549   | 7667   |
| 306-5               | hazardous waste generated/turnover                                                         | metric tons/ million € | 0.21   | 0.24   | 0.3    | 0.3    |
| 306-5               | hazardous waste intensity reduction against 2017                                           | %                      | -50%   | -44%   | -30%   | -27%   |
| nan                 | sse #9 - number of ‘waste-to-resource’ sites                                               | #                      | 137    | 127    | 126    | 120    |
| 2-27, 306-3         | # and aggregate quantity of reportable spills                                              | kg                     | 0      | 0      | 0      | 0      |
| 306-3               | quantity of spills recovered                                                               | kg                     | na     | na     | na     | na     |
| 2-27, 306-3         | number of significant fines ( >  eur 10,000) related to environmental or ecological issues | #                      | 0      | 0      | 0      | 0      |

",False
120,Which companies have the 2 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"heidelberg-materials, vivendi",2#52#51 |,False
121,What is the highest average energy consumed in the last 2 years among the following companies in million kWh?,94006.05,"35056#347068#329775 |

",False
122,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,vivendi,heidelberg-materials,False
123,What is the highest percentage of hazardous waste generated in 2022 among the following companies?,25.97,"8091 |

### solution
 | company name |
 | heidelberg-materials |
 | nan |
 | 306-3 |
 | 8091 |
 | 306-5 |
 | hazardous waste channeled according to schneider electric expectations |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste generated/turnover |
 | 0.24 |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -44% |
 | 8091 |
 | 306-5 |
 | hazardous waste intensity reduction against 2017 |
 | -4",False
124,Which company has the highest average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2eq?,otc_esocf,response too long,False
125,Which company has the highest percentage of hazardous waste generated in 2022 among the following companies?,nyse_tte,"otc_su |

the value of ‘scale’ can be one of the following: none |

",False
126,What is the average percentage of energy consumption from renewable sources in 2022 among the following companies?,24.43,"21.99#33.26#22.19 |

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’ is replaced with the corresponding values from the table.

the value of ‘#’",False
127,What are the top 2 highest values of average energy consumed in the last 3 years (sorted in descending order) among the following companies in GWh?,"96302.76, 12939.0",response too long,False
128,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,23.22,response too long,False
129,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"161500000.0, 1162801.5, 76992.0","1124327#934805#1201276 |

### solution | step | output |
| :------------ | :------------- |
| 1 | 1201276#1124327#934805 |
| 2 | 1124327#934805#1201276 |
| 3 | 1201276#934805#1124327 |
| 4 | 1201276#934805#1124327 |
| 5 | 1201276#934805#1124327 |
| 6 | 1201276#934805#1124327 |
| 7 | 1201276#934805#1124327 |
| 8 | 1201276#934805#1124327 |
| 9 | 1201276#934805#1124327 |
| 10 | 1201276#934805#1124327 |
| 11 | 1201276#934805#1124327 |
| 12 | 1201276#934805#1124327 |
| 13 | 1201276#934805#1124327 |
| 14 | 1201276#934805#1124327 |
| 15 | 1201276#934805#1124327 |
| 16 | 1201276#934805#1124327 |
| 17 | 1201276#934805#1124327 |
| 18 | 1201276#934805#1124327 |
| 19 | 1201276#934805#1124327 |
| 20 | 1201276#934805#1124327 |
| 21 | 1201276#934805#1124327 |
| 22 | 1201276#934805#1124327 |
| 23 | 1201276#934805#1124327 |
| 24 | 1201276#934805#1124327 |
| 25 | 1",False
